"order_id","customer_id","order_date","delivery_date","status","total_amount","delivery_address","promo_code","payment_method"
185,1982,2024-06-24 19:03:00.000,"2024-06-25",delivered,1140.26,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 37",,cash
186,524,2024-05-21 15:19:00.000,"2024-05-22",delivered,1220.54,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 68",FRESH20,card
187,2028,2024-08-16 14:45:00.000,"2024-08-17",cancelled,764.07,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 100",,cash
188,1156,2024-07-25 10:52:00.000,"2024-07-26",delivered,3075.68,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 8",,sbp
189,1474,2024-07-31 14:06:00.000,"2024-08-01",delivered,959.25,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 33",,card
190,1946,2024-12-01 12:37:00.000,"2024-12-02",delivered,1474.89,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 65",,cash
191,1249,2024-06-01 18:53:00.000,"2024-06-02",delivered,991.97,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 88",,sbp
192,341,2024-07-14 17:35:00.000,"2024-07-15",delivered,1780.75,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 23",,sbp
193,1988,2024-04-03 11:47:00.000,"2024-04-04",delivered,360.6,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 79",WELCOME10,card
194,2090,2024-02-04 19:52:00.000,"2024-02-05",delivered,536.28,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 66",WELCOME10,cash
195,569,2024-03-28 09:05:00.000,"2024-03-29",delivered,366.98,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 13",SUMMER15,card
196,1381,2024-04-30 13:43:00.000,"2024-05-01",delivered,1257.7,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 11",WELCOME10,card
197,2318,2024-10-02 16:40:00.000,"2024-10-03",confirmed,339.63,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 52",,card
198,1621,2024-09-30 10:10:00.000,"2024-10-01",delivered,1141.32,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 2",SUMMER15,card
199,768,2024-02-01 20:01:00.000,"2024-02-02",delivered,139.7,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 41",WELCOME10,card
200,167,2024-04-02 11:24:00.000,"2024-04-03",delivered,79.64,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 12",FRESH20,card
201,1587,2024-03-21 16:57:00.000,"2024-03-22",delivered,529.95,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 65",,sbp
202,857,2024-07-19 17:42:00.000,"2024-07-20",delivered,515.88,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 12",SUMMER15,sbp
203,22,2024-02-27 13:27:00.000,"2024-02-28",delivered,1645.79,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 51",,card
204,1262,2024-11-23 08:56:00.000,"2024-11-24",delivered,3611.03,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 40",,card
205,45,2024-08-15 08:09:00.000,"2024-08-16",delivered,1060.28,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 53",,cash
206,2052,2024-10-06 10:00:00.000,"2024-10-07",confirmed,511.65,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 100",,card
207,358,2024-09-30 14:34:00.000,"2024-10-01",delivered,1191.53,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 20",SUMMER15,sbp
208,2461,2024-11-04 17:04:00.000,"2024-11-05",delivered,1338.08,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 97",FRESH20,card
209,1669,2024-07-02 18:48:00.000,"2024-07-03",delivered,949.36,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 32",,card
210,789,2024-06-13 16:32:00.000,"2024-06-14",delivered,2980.69,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 4",SUMMER15,sbp
211,878,2024-07-24 09:30:00.000,"2024-07-25",delivered,718.71,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 74",SUMMER15,card
212,2134,2024-10-06 16:58:00.000,"2024-10-07",delivered,960.1,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 51",FRESH20,sbp
213,835,2024-05-15 16:27:00.000,"2024-05-16",delivered,699.66,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 75",WELCOME10,cash
214,1381,2024-10-08 15:19:00.000,"2024-10-09",delivered,985.47,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 76",,card
215,841,2024-01-26 09:07:00.000,"2024-01-27",delivered,731.59,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 24",,sbp
216,2265,2024-07-03 11:44:00.000,"2024-07-04",delivered,654.48,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 77",SUMMER15,cash
217,1455,2024-07-21 11:26:00.000,"2024-07-22",delivered,1961.74,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 18",,cash
218,601,2024-10-24 12:11:00.000,"2024-10-25",delivered,2609.22,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 57",,cash
219,864,2024-01-15 17:28:00.000,"2024-01-16",delivered,1145.58,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 48",,sbp
220,1922,2024-07-14 20:08:00.000,"2024-07-15",delivered,1746.06,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 30",,card
221,2323,2024-08-05 10:54:00.000,"2024-08-06",delivered,1671.33,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 62",FRESH20,sbp
222,1824,2024-06-08 14:08:00.000,"2024-06-09",delivered,747.11,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 65",,cash
223,2226,2024-09-21 18:24:00.000,"2024-09-22",delivered,1443.54,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 67",WELCOME10,sbp
224,127,2024-09-10 16:08:00.000,"2024-09-11",delivered,393.88,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 46",WELCOME10,card
225,781,2024-05-19 15:08:00.000,"2024-05-20",delivered,286.37,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 22",FRESH20,sbp
226,1445,2024-02-08 10:46:00.000,"2024-02-09",delivered,1238.8,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 71",,card
227,1656,2024-07-07 12:32:00.000,"2024-07-08",delivered,596.91,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 47",,card
228,845,2024-01-17 18:27:00.000,"2024-01-18",delivered,1858.59,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 25",,sbp
229,159,2024-05-26 20:34:00.000,"2024-05-27",delivered,1921.67,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 72",SUMMER15,sbp
230,97,2024-03-27 09:57:00.000,"2024-03-28",delivered,1276.16,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 5",WELCOME10,cash
231,800,2024-04-27 13:46:00.000,"2024-04-28",delivered,867.75,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 90",FRESH20,card
232,1734,2024-09-20 09:45:00.000,"2024-09-21",delivered,1795.26,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 7",SUMMER15,card
233,2280,2024-09-30 13:44:00.000,"2024-10-01",delivered,1522.74,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 31",FRESH20,cash
234,797,2024-03-04 10:34:00.000,"2024-03-05",cancelled,882.12,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 68",SUMMER15,card
235,27,2024-11-02 08:19:00.000,"2024-11-03",delivered,1464.98,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 88",,card
236,2485,2024-07-11 11:02:00.000,"2024-07-12",delivered,1647.97,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 27",SUMMER15,card
237,445,2024-10-30 15:10:00.000,"2024-10-31",delivered,172.24,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 14",,card
238,40,2024-11-26 18:35:00.000,"2024-11-27",delivered,227.84,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 66",,cash
239,2388,2024-10-12 11:10:00.000,"2024-10-13",delivered,502.28,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 67",WELCOME10,sbp
240,2420,2024-08-10 14:07:00.000,"2024-08-11",delivered,1534.24,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 71",,card
241,608,2024-04-06 13:24:00.000,"2024-04-07",delivered,792.1,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 93",,cash
242,410,2024-05-28 13:41:00.000,"2024-05-29",delivered,1973.07,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 5",,card
243,2133,2024-01-09 15:53:00.000,"2024-01-10",delivered,445.44,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 96",SUMMER15,sbp
244,1793,2024-08-12 09:21:00.000,"2024-08-13",delivered,3065.71,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 76",,cash
245,1877,2024-08-28 08:33:00.000,"2024-08-29",delivered,155.59,"Санкт-Петербург, Приморский р-н, ул. Примерная, д. 98",,sbp
246,2246,2024-08-02 16:12:00.000,"2024-08-03",delivered,1041.78,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 82",SUMMER15,card
247,657,2024-08-29 16:43:00.000,"2024-08-30",delivered,620.52,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 59",,cash
248,2273,2024-08-20 14:01:00.000,"2024-08-21",delivered,3308.21,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 98",SUMMER15,card
249,20,2024-03-12 09:50:00.000,"2024-03-13",delivered,414.64,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 91",,card
250,574,2024-09-06 12:24:00.000,"2024-09-07",delivered,705.38,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 18",WELCOME10,card
251,1812,2024-03-31 10:09:00.000,"2024-04-01",delivered,284.11,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 7",FRESH20,card
252,162,2024-07-06 12:58:00.000,"2024-07-07",delivered,682.79,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 100",SUMMER15,card
253,1362,2024-01-02 17:09:00.000,"2024-01-03",delivered,141.67,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 3",FRESH20,card
254,559,2024-02-02 18:25:00.000,"2024-02-03",delivered,45.79,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 53",,card
255,90,2024-08-23 10:13:00.000,"2024-08-24",delivered,2941.97,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 67",,card
256,780,2024-05-14 19:28:00.000,"2024-05-15",delivered,2659.08,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 74",,card
257,51,2024-11-08 10:54:00.000,"2024-11-09",delivered,1083.41,"Санкт-Петербург, Выборгский р-н, ул. Примерная, д. 96",,card
258,2013,2024-04-26 20:28:00.000,"2024-04-27",delivered,270.87,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 56",SUMMER15,card
259,774,2024-01-08 08:30:00.000,"2024-01-09",delivered,772.51,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 83",,cash
260,2289,2024-09-24 15:26:00.000,"2024-09-25",delivered,782.02,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 94",,cash
261,1104,2024-09-20 10:30:00.000,"2024-09-21",delivered,651.61,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 5",,card
262,156,2024-01-24 10:22:00.000,"2024-01-25",delivered,186.61,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 29",FRESH20,card
263,870,2024-02-05 15:57:00.000,"2024-02-06",delivered,1178.78,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 55",WELCOME10,card
264,249,2024-10-28 16:14:00.000,"2024-10-29",confirmed,2172.24,"Санкт-Петербург, Калининский р-н, ул. Примерная, д. 39",WELCOME10,card
265,934,2024-10-03 08:21:00.000,"2024-10-04",delivered,1560.63,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 11",,sbp
266,2367,2024-03-22 11:36:00.000,"2024-03-23",cancelled,1242.0,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 14",,card
267,1745,2024-02-12 09:29:00.000,"2024-02-13",delivered,1044.39,"Санкт-Петербург, Фрунзенский р-н, ул. Примерная, д. 7",FRESH20,card
268,1526,2024-03-27 18:01:00.000,"2024-03-28",delivered,1234.08,"Санкт-Петербург, Невский р-н, ул. Примерная, д. 73",,card
269,1945,2024-01-06 10:55:00.000,"2024-01-07",delivered,1482.09,"Санкт-Петербург, Центральный р-н, ул. Примерная, д. 93",,card
